round_id,hand_number,player_cards,dealer_cards,actions,bet_amount,final_result,blackjack,busted,strategy_used,bet_mode,true_count_prev_round,running_count_end,true_count_end,cards_remaining,decks_remaining
935,1,"5,7,8","K,8","double,stand",20.0,win,False,False,random-dfs,fixed,2.241,0.0,0.0,112,2.154
935,1,"5,7","K,8",stand,10.0,lose,False,False,random-dfs,fixed,2.241,0.0,0.0,112,2.154
935,1,"5,7,8","K,8","hit,stand",10.0,win,False,False,random-dfs,fixed,2.241,0.0,0.0,112,2.154
935,1,"5,7,8,4","K,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.241,1.0,0.003,112,2.154
936,1,"8,4,5","A,5,8,5","double,stand",20.0,lose,False,False,random-dfs,fixed,2.321,3.0,0.01,108,2.077
936,1,"8,4,5,8","A,5,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.321,3.0,0.01,108,2.077
936,1,"8,4,5","A,5,8,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,2.321,3.0,0.01,108,2.077
936,1,"8,4","A,5,5",stand,10.0,lose,False,False,random-dfs,fixed,2.321,2.0,0.006,108,2.077
937,1,"5,8,J","5,2,4,7","double,stand",20.0,lose,False,True,random-dfs,fixed,2.889,3.0,0.01,104,2.0
937,1,"5,8","5,2,J",stand,10.0,lose,False,False,random-dfs,fixed,2.889,2.0,0.006,104,2.0
937,1,"5,8,J","5,2,4,7",hit,10.0,lose,False,True,random-dfs,fixed,2.889,3.0,0.01,104,2.0
938,1,"J,4,3,Q","7,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,4.5,-1.0,-0.003,100,1.923
938,1,"J,4,3","7,J","hit,stand",10.0,push,False,False,random-dfs,fixed,4.5,0.0,0.0,100,1.923
938,1,"J,4,3","7,J","double,stand",20.0,push,False,False,random-dfs,fixed,4.5,0.0,0.0,100,1.923
938,1,"J,4","7,J",stand,10.0,lose,False,False,random-dfs,fixed,4.5,-1.0,-0.003,100,1.923
939,1,"3,Q,K","Q,8",hit,10.0,lose,False,True,random-dfs,fixed,4.16,-2.0,-0.006,96,1.846
939,1,"3,Q","Q,8",stand,10.0,lose,False,False,random-dfs,fixed,4.16,-1.0,-0.003,96,1.846
939,1,"3,Q,K","Q,8","double,stand",20.0,lose,False,True,random-dfs,fixed,4.16,-2.0,-0.006,96,1.846
940,1,"K,K,A","4,6,10","double,stand",20.0,win,False,False,random-dfs,fixed,3.792,-2.0,-0.006,92,1.769
940,1,"K,K,A","4,6,10","hit,stand",10.0,win,False,False,random-dfs,fixed,3.792,-2.0,-0.006,92,1.769
940,1,"K,K","4,6,A",stand,10.0,lose,False,False,random-dfs,fixed,3.792,-1.0,-0.003,92,1.769
941,1,"A,10","6,9,7",stand,10.0,win,True,False,random-dfs,fixed,3.957,-1.0,-0.003,88,1.692
942,1,"7,J,J","3,5,J","double,stand",20.0,lose,False,True,random-dfs,fixed,3.545,-1.0,-0.003,84,1.615
942,1,"7,J","3,5,J",stand,10.0,lose,False,False,random-dfs,fixed,3.545,0.0,0.0,84,1.615
942,1,"7,J,J","3,5,J",hit,10.0,lose,False,True,random-dfs,fixed,3.545,-1.0,-0.003,84,1.615
943,1,"J,J","7,10",stand,10.0,win,False,False,random-dfs,fixed,4.333,-3.0,-0.01,80,1.538
943,1,"J,J,Q","7,10",hit,10.0,lose,False,True,random-dfs,fixed,4.333,-4.0,-0.013,80,1.538
943,1,"J,J,Q","7,10","double,stand",20.0,lose,False,True,random-dfs,fixed,4.333,-4.0,-0.013,80,1.538
944,1,"Q,4,7","5,10,2","hit,stand",10.0,win,False,False,random-dfs,fixed,2.6,1.0,0.003,76,1.462
944,1,"Q,4","5,10,7",stand,10.0,win,False,False,random-dfs,fixed,2.6,0.0,0.0,76,1.462
944,1,"Q,4,7","5,10,2","double,stand",20.0,win,False,False,random-dfs,fixed,2.6,1.0,0.003,76,1.462
945,1,"3,K,10","10,K",hit,10.0,lose,False,True,random-dfs,fixed,0.0,-3.0,-0.01,308,5.923
945,1,"3,K","10,K",stand,10.0,lose,False,False,random-dfs,fixed,0.0,-2.0,-0.006,308,5.923
945,1,"3,K,10","10,K","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,-3.0,-0.01,308,5.923
946,1,"10,K","10,A",stand,10.0,lose,False,False,random-dfs,fixed,-0.338,-4.0,-0.013,304,5.846
946,1,"10,K,3","10,A",hit,10.0,lose,False,True,random-dfs,fixed,-0.338,-3.0,-0.01,304,5.846
946,1,"10,K,3","10,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.338,-3.0,-0.01,304,5.846
947,1,"3,J,9","10,8",hit,10.0,lose,False,True,random-dfs,fixed,-1.026,-1.0,-0.003,300,5.769
947,1,"3,J,9","10,8","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.026,-1.0,-0.003,300,5.769
947,1,"3,J","10,8",stand,10.0,lose,False,False,random-dfs,fixed,-1.026,-1.0,-0.003,300,5.769
948,1,"9,4","2,J,3,J",stand,10.0,win,False,False,random-dfs,fixed,-1.213,1.0,0.003,296,5.692
948,1,"9,4,3","2,J,J","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.213,1.0,0.003,296,5.692
948,1,"9,4,3,J","2,J,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.213,1.0,0.003,296,5.692
948,1,"9,4,3","2,J,J","double,stand",20.0,win,False,False,random-dfs,fixed,-1.213,1.0,0.003,296,5.692
949,1,"3,J,8","8,A","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.054,-1.0,-0.003,292,5.615
949,1,"3,J,8","8,A","double,stand",20.0,win,False,False,random-dfs,fixed,-1.054,-1.0,-0.003,292,5.615
949,1,"3,J","8,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.054,-1.0,-0.003,292,5.615
950,1,"8,2,4,7","5,9,9","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.247,3.0,0.01,288,5.538
950,1,"8,2,4","5,9,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.247,3.0,0.01,288,5.538
950,1,"8,2","5,9,4",stand,10.0,lose,False,False,random-dfs,fixed,-1.247,3.0,0.01,288,5.538
950,1,"8,2,4","5,9,7","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.247,3.0,0.01,288,5.538
951,1,"4,7","9,Q",stand,10.0,lose,False,False,random-dfs,fixed,-0.903,0.0,0.0,284,5.462
951,1,"4,7,J","9,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-0.903,-1.0,-0.003,284,5.462
951,1,"4,7,J","9,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.903,-1.0,-0.003,284,5.462
952,1,"J,K,A","4,9,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.915,-3.0,-0.01,280,5.385
952,1,"J,K,A","4,9,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-0.915,-3.0,-0.01,280,5.385
952,1,"J,K","4,9,A,Q",stand,10.0,win,False,False,random-dfs,fixed,-0.915,-3.0,-0.01,280,5.385
953,1,"A,Q","6,4,10",stand,10.0,win,True,False,random-dfs,fixed,-1.114,-1.0,-0.003,276,5.308
954,1,"10,4","6,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.13,0.0,0.0,272,5.231
954,1,"10,4,8","6,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.13,0.0,0.0,272,5.231
954,1,"10,4,8","6,A",hit,10.0,lose,False,True,random-dfs,fixed,-1.13,0.0,0.0,272,5.231
955,1,"8,J,5","7,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.147,-1.0,-0.003,268,5.154
955,1,"8,J,5","7,K",hit,10.0,lose,False,True,random-dfs,fixed,-1.147,-1.0,-0.003,268,5.154
955,1,"8,J","7,K",stand,10.0,win,False,False,random-dfs,fixed,-1.147,-2.0,-0.006,268,5.154
956,1,"5,9,A","J,J","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.552,-2.0,-0.006,264,5.077
956,1,"5,9,A,J","J,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.552,-3.0,-0.01,264,5.077
956,1,"5,9,A","J,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.552,-2.0,-0.006,264,5.077
956,1,"5,9","J,J",stand,10.0,lose,False,False,random-dfs,fixed,-1.552,-1.0,-0.003,264,5.077
957,1,"A,J","Q,9",stand,10.0,win,True,False,random-dfs,fixed,-1.773,-3.0,-0.01,260,5.0
958,1,"8,2,Q","5,8,7","double,stand",20.0,push,False,False,random-dfs,fixed,-2.4,1.0,0.003,256,4.923
958,1,"8,2,Q","5,8,7","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.4,1.0,0.003,256,4.923
958,1,"8,2,Q,7","5,8,4","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.4,2.0,0.006,256,4.923
958,1,"8,2","5,8,Q",stand,10.0,win,False,False,random-dfs,fixed,-2.4,1.0,0.003,256,4.923
959,1,"Q,7","4,Q,J",stand,10.0,win,False,False,random-dfs,fixed,-2.031,-2.0,-0.006,252,4.846
959,1,"Q,7,J","4,Q,2,A",hit,10.0,lose,False,True,random-dfs,fixed,-2.031,-2.0,-0.006,252,4.846
959,1,"Q,7,J","4,Q,2,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.031,-2.0,-0.006,252,4.846
960,1,"J,2,A,5,2,10","A,8","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.27,-1.0,-0.003,248,4.769
960,1,"J,2,A,5,2","A,8","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.27,0.0,0.0,248,4.769
960,1,"J,2,A,5","A,8","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.27,-1.0,-0.003,248,4.769
960,1,"J,2,A","A,8","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.27,-2.0,-0.006,248,4.769
960,1,"J,2,A","A,8","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.27,-2.0,-0.006,248,4.769
960,1,"J,2","A,8",stand,10.0,lose,False,False,random-dfs,fixed,-2.27,-1.0,-0.003,248,4.769
961,1,"A,5,3","2,10,7","double,stand",20.0,push,False,False,random-dfs,fixed,-2.516,1.0,0.003,244,4.692
961,1,"A,5","2,10,3,7",stand,10.0,win,False,False,random-dfs,fixed,-2.516,1.0,0.003,244,4.692
961,1,"A,5,3,7","2,10,7","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.516,1.0,0.003,244,4.692
961,1,"A,5,3,7,7","2,10,8","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.516,1.0,0.003,244,4.692
961,1,"A,5,3","2,10,7","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.516,1.0,0.003,244,4.692
962,1,"3,7,J,7","7,8,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.557,-1.0,-0.003,240,4.615
962,1,"3,7,J","7,8,7","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.557,0.0,0.0,240,4.615
962,1,"3,7,J","7,8,7","double,stand",20.0,win,False,False,random-dfs,fixed,-2.557,0.0,0.0,240,4.615
962,1,"3,7","7,8,J",stand,10.0,win,False,False,random-dfs,fixed,-2.557,0.0,0.0,240,4.615
963,1,"J,7,A","J,4,2,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-2.383,-2.0,-0.006,236,4.538
963,1,"J,7","J,4,A,2",stand,10.0,push,False,False,random-dfs,fixed,-2.383,-1.0,-0.003,236,4.538
963,1,"J,7,A,2","J,4,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.383,-2.0,-0.006,236,4.538
963,1,"J,7,A,2,Q","J,4,Q","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.383,-3.0,-0.01,236,4.538
963,1,"J,7,A","J,4,2,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.383,-2.0,-0.006,236,4.538
964,1,"A,2","Q,Q",stand,10.0,lose,False,False,random-dfs,fixed,-2.644,-2.0,-0.006,232,4.462
964,1,"A,2,K","Q,Q","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.644,-3.0,-0.01,232,4.462
964,1,"A,2,K,Q","Q,Q","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.644,-4.0,-0.013,232,4.462
964,1,"A,2,K","Q,Q","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.644,-3.0,-0.01,232,4.462
965,1,"K,Q,2","A,4,A,3",hit,10.0,lose,False,True,random-dfs,fixed,-3.138,-1.0,-0.003,228,4.385
965,1,"K,Q,2","A,4,A,3","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.138,-1.0,-0.003,228,4.385
965,1,"K,Q","A,4,2",stand,10.0,win,False,False,random-dfs,fixed,-3.138,-1.0,-0.003,228,4.385
966,1,"2,A","3,9,3,5",stand,10.0,lose,False,False,random-dfs,fixed,-3.649,3.0,0.01,224,4.308
966,1,"2,A,3","3,9,5","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.649,3.0,0.01,224,4.308
966,1,"2,A,3,5","3,9,7","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.649,3.0,0.01,224,4.308
966,1,"2,A,3","3,9,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.649,3.0,0.01,224,4.308
967,1,"3,5,6","7,7,9","double,stand",20.0,win,False,False,random-dfs,fixed,-3.482,3.0,0.01,220,4.231
967,1,"3,5,6","7,7,9","hit,stand",10.0,win,False,False,random-dfs,fixed,-3.482,3.0,0.01,220,4.231
967,1,"3,5,6,9","7,7,10","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.482,2.0,0.006,220,4.231
967,1,"3,5","7,7,6",stand,10.0,lose,False,False,random-dfs,fixed,-3.482,3.0,0.01,220,4.231
968,1,"6,9,2","10,10","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.073,0.0,0.0,216,4.154
968,1,"6,9","10,10",stand,10.0,lose,False,False,random-dfs,fixed,-3.073,-1.0,-0.003,216,4.154
968,1,"6,9,2,Q","10,10","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.073,-1.0,-0.003,216,4.154
968,1,"6,9,2","10,10","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.073,0.0,0.0,216,4.154
969,1,"2,Q,10","6,J,7",hit,10.0,lose,False,True,random-dfs,fixed,-3.37,-1.0,-0.003,212,4.077
969,1,"2,Q","6,J,10",stand,10.0,win,False,False,random-dfs,fixed,-3.37,-1.0,-0.003,212,4.077
969,1,"2,Q,10","6,J,7","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.37,-1.0,-0.003,212,4.077
970,1,"10,7,A","5,6,4,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.434,2.0,0.006,208,4.0
970,1,"10,7","5,6,A,4,4",stand,10.0,lose,False,False,random-dfs,fixed,-3.434,2.0,0.006,208,4.0
970,1,"10,7,A,4","5,6,4,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.434,2.0,0.006,208,4.0
970,1,"10,7,A","5,6,4,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.434,2.0,0.006,208,4.0
971,1,"A,4,10","4,8,7","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.25,0.0,0.0,204,3.923
971,1,"A,4,10,7","4,8,4,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.25,1.0,0.003,204,3.923
971,1,"A,4,10","4,8,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.25,0.0,0.0,204,3.923
971,1,"A,4","4,8,10",stand,10.0,win,False,False,random-dfs,fixed,-3.25,0.0,0.0,204,3.923
972,1,"10,7,2","4,9,6","double,stand",20.0,push,False,False,random-dfs,fixed,-3.059,2.0,0.006,200,3.846
972,1,"10,7,2,6","4,9,5","hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.059,3.0,0.01,200,3.846
972,1,"10,7,2","4,9,6","hit,stand",10.0,push,False,False,random-dfs,fixed,-3.059,2.0,0.006,200,3.846
972,1,"10,7","4,9,2,6",stand,10.0,lose,False,False,random-dfs,fixed,-3.059,2.0,0.006,200,3.846
973,1,"2,6","5,7,2,4",stand,10.0,lose,False,False,random-dfs,fixed,-3.12,5.0,0.016,196,3.769
973,1,"2,6,2","5,7,4,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.12,6.0,0.019,196,3.769
973,1,"2,6,2,4","5,7,4,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.12,5.0,0.016,196,3.769
973,1,"2,6,2,4,4,K","5,7,A,7","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.12,4.0,0.013,196,3.769
973,1,"2,6,2,4,4","5,7,K","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.12,5.0,0.016,196,3.769
973,1,"2,6,2","5,7,4,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.12,6.0,0.019,196,3.769
974,1,"2,4,A,7","4,K,7","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.388,1.0,0.003,192,3.692
974,1,"2,4,A,7,7","4,K,3","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.388,2.0,0.006,192,3.692
974,1,"2,4,A","4,K,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.388,1.0,0.003,192,3.692
974,1,"2,4","4,K,A,7",stand,10.0,win,False,False,random-dfs,fixed,-2.388,1.0,0.003,192,3.692
974,1,"2,4,A","4,K,7","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.388,1.0,0.003,192,3.692
975,1,"A,7,3","7,3,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.896,0.0,0.0,188,3.615
975,1,"A,7,3","7,3,K","double,stand",20.0,win,False,False,random-dfs,fixed,-1.896,0.0,0.0,188,3.615
975,1,"A,7","7,3,3,K",stand,10.0,win,False,False,random-dfs,fixed,-1.896,0.0,0.0,188,3.615
976,1,"3,K,6","2,J,6","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.936,2.0,0.006,184,3.538
976,1,"3,K,6,6","2,J,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.936,1.0,0.003,184,3.538
976,1,"3,K","2,J,6",stand,10.0,lose,False,False,random-dfs,fixed,-1.936,1.0,0.003,184,3.538
976,1,"3,K,6","2,J,6","double,stand",20.0,win,False,False,random-dfs,fixed,-1.936,2.0,0.006,184,3.538
977,1,"6,6","J,7",stand,10.0,lose,False,False,random-dfs,fixed,-1.978,1.0,0.003,180,3.462
977,1,"6,6,7","J,7","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.978,1.0,0.003,180,3.462
977,1,"6,6,7,A","J,7","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.978,0.0,0.0,180,3.462
977,1,"6,6,7,A,3","J,7","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.978,1.0,0.003,180,3.462
977,1,"6,6,7","J,7","double,stand",20.0,win,False,False,random-dfs,fixed,-1.978,1.0,0.003,180,3.462
978,1,"7,A","3,J,6",stand,10.0,lose,False,False,random-dfs,fixed,-1.733,0.0,0.0,176,3.385
978,1,"7,A,6","3,J,9","double,stand",20.0,win,False,False,random-dfs,fixed,-1.733,0.0,0.0,176,3.385
978,1,"7,A,6,9","3,J,Q","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.733,-1.0,-0.003,176,3.385
978,1,"7,A,6","3,J,9","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.733,0.0,0.0,176,3.385
979,1,"6,9,5,8","Q,10","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.068,0.0,0.0,172,3.308
979,1,"6,9,5","Q,10","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.068,0.0,0.0,172,3.308
979,1,"6,9,5","Q,10","double,stand",20.0,push,False,False,random-dfs,fixed,-2.068,0.0,0.0,172,3.308
979,1,"6,9","Q,10",stand,10.0,lose,False,False,random-dfs,fixed,-2.068,-1.0,-0.003,172,3.308
980,1,"5,8,3","8,5,5","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.419,4.0,0.013,168,3.231
980,1,"5,8","8,5,3,5",stand,10.0,lose,False,False,random-dfs,fixed,-2.419,4.0,0.013,168,3.231
980,1,"5,8,3,5","8,5,9","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.419,4.0,0.013,168,3.231
980,1,"5,8,3","8,5,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.419,4.0,0.013,168,3.231
981,1,"3,5,3","9,8","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.857,3.0,0.01,164,3.154
981,1,"3,5","9,8",stand,10.0,lose,False,False,random-dfs,fixed,-1.857,2.0,0.006,164,3.154
981,1,"3,5,3,Q","9,8","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.857,2.0,0.006,164,3.154
981,1,"3,5,3","9,8","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.857,3.0,0.01,164,3.154
982,1,"3,Q,5","Q,5,8","double,stand",20.0,win,False,False,random-dfs,fixed,-1.268,1.0,0.003,160,3.077
982,1,"3,Q","Q,5,5",stand,10.0,lose,False,False,random-dfs,fixed,-1.268,1.0,0.003,160,3.077
982,1,"3,Q,5,8","Q,5,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.268,0.0,0.0,160,3.077
982,1,"3,Q,5","Q,5,8","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.268,1.0,0.003,160,3.077
983,1,"5,8,3,Q","K,5,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.3,1.0,0.003,156,3.0
983,1,"5,8,3","K,5,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.3,1.0,0.003,156,3.0
983,1,"5,8,3","K,5,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.3,1.0,0.003,156,3.0
983,1,"5,8","K,5,3",stand,10.0,lose,False,False,random-dfs,fixed,-1.3,2.0,0.006,156,3.0
984,1,"3,Q,6,9","9,3,7","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.0,2.0,0.006,152,2.923
984,1,"3,Q,6","9,3,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.0,2.0,0.006,152,2.923
984,1,"3,Q,6","9,3,9","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.0,2.0,0.006,152,2.923
984,1,"3,Q","9,3,6",stand,10.0,lose,False,False,random-dfs,fixed,-1.0,2.0,0.006,152,2.923
985,1,"6,9,A","7,K","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.684,-1.0,-0.003,148,2.846
985,1,"6,9,A,9","7,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.684,-1.0,-0.003,148,2.846
985,1,"6,9,A","7,K","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.684,-1.0,-0.003,148,2.846
985,1,"6,9","7,K",stand,10.0,lose,False,False,random-dfs,fixed,-0.684,0.0,0.0,148,2.846
986,1,"A,9","6,Q,9",stand,10.0,win,False,False,random-dfs,fixed,-0.703,-1.0,-0.003,144,2.769
986,1,"A,9,9","6,Q,8","double,stand",20.0,win,False,False,random-dfs,fixed,-0.703,-1.0,-0.003,144,2.769
986,1,"A,9,9,8","6,Q,3","hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.703,0.0,0.0,144,2.769
986,1,"A,9,9","6,Q,8","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.703,-1.0,-0.003,144,2.769
987,1,"9,8,A","3,A,10,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.083,-3.0,-0.01,140,2.692
987,1,"9,8,A,10","3,A,K,4","hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.083,-2.0,-0.006,140,2.692
987,1,"9,8","3,A,A,10,K",stand,10.0,win,False,False,random-dfs,fixed,-1.083,-3.0,-0.01,140,2.692
987,1,"9,8,A","3,A,10,K","double,stand",20.0,win,False,False,random-dfs,fixed,-1.083,-3.0,-0.01,140,2.692
988,1,"A,10","K,4,J",stand,10.0,win,True,False,random-dfs,fixed,-1.114,-3.0,-0.01,136,2.615
989,1,"J,K","2,5,10",stand,10.0,win,False,False,random-dfs,fixed,-1.912,-1.0,-0.003,132,2.538
989,1,"J,K,10","2,5,5,7","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.912,0.0,0.0,132,2.538
989,1,"J,K,10","2,5,5,7",hit,10.0,lose,False,True,random-dfs,fixed,-1.912,0.0,0.0,132,2.538
990,1,"10,5,6","7,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-1.97,0.0,0.0,128,2.462
990,1,"10,5,6","7,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.97,0.0,0.0,128,2.462
990,1,"10,5","7,Q",stand,10.0,lose,False,False,random-dfs,fixed,-1.97,-1.0,-0.003,128,2.462
991,1,"6,8,9","2,10,5","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.438,2.0,0.006,124,2.385
991,1,"6,8,9","2,10,5",hit,10.0,lose,False,True,random-dfs,fixed,-2.438,2.0,0.006,124,2.385
991,1,"6,8","2,10,9",stand,10.0,lose,False,False,random-dfs,fixed,-2.438,1.0,0.003,124,2.385
992,1,"9,5,5","9,Q","double,stand",20.0,push,False,False,random-dfs,fixed,-2.097,1.0,0.003,120,2.308
992,1,"9,5","9,Q",stand,10.0,lose,False,False,random-dfs,fixed,-2.097,0.0,0.0,120,2.308
992,1,"9,5,5","9,Q","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.097,1.0,0.003,120,2.308
992,1,"9,5,5,A","9,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.097,0.0,0.0,120,2.308
992,1,"9,5,5,A,9","9,Q","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.097,0.0,0.0,120,2.308
993,1,"5,A,4","9,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-2.167,0.0,0.0,116,2.231
993,1,"5,A","9,Q",stand,10.0,lose,False,False,random-dfs,fixed,-2.167,-1.0,-0.003,116,2.231
993,1,"5,A,4","9,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.167,0.0,0.0,116,2.231
993,1,"5,A,4,8,5","9,Q","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.167,1.0,0.003,116,2.231
993,1,"5,A,4,8","9,Q","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.167,0.0,0.0,116,2.231
994,1,"4,8","5,6,5,7",stand,10.0,win,False,False,random-dfs,fixed,-2.69,4.0,0.013,112,2.154
994,1,"4,8,5,7","5,6,10","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.69,3.0,0.01,112,2.154
994,1,"4,8,5","5,6,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.69,4.0,0.013,112,2.154
994,1,"4,8,5","5,6,7","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.69,4.0,0.013,112,2.154
995,1,"5,7","10,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.393,-1.0,-0.003,108,2.077
995,1,"5,7,9","10,A","double,stand",20.0,push,False,False,random-dfs,fixed,-1.393,-1.0,-0.003,108,2.077
995,1,"5,7,9","10,A","hit,stand",10.0,push,False,False,random-dfs,fixed,-1.393,-1.0,-0.003,108,2.077
996,1,"9,10,9","J,2,K",hit,10.0,lose,False,True,random-dfs,fixed,-1.926,-2.0,-0.006,104,2.0
996,1,"9,10","J,2,9",stand,10.0,lose,False,False,random-dfs,fixed,-1.926,-1.0,-0.003,104,2.0
996,1,"9,10,9","J,2,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.926,-2.0,-0.006,104,2.0
